,f_opt,iterations,x_0,x_opt,dist_to_origin
6674,0.47122736806872156,16,[-12.47866633  10.29829194],[-12.51622223   8.81513894],15.308902426252065
6675,0.8439925712152662,10,[-15.10671857  13.97210141],[-15.64516477  13.22254853],20.4843103445572
6676,0.3722981297345739,10000,[-4.97934553 11.51747451],[-3.11154454 13.22276676],13.583934266461716
6677,0.07864224981214729,13,[ 4.35470674 -0.01870979],[ 6.25815009e+00 -1.13063252e-05],6.25815009171471
6678,0.5294275984230834,7,[-8.52288104 13.38261831],[-9.38711263 13.22269334],16.215964442544397
6679,0.5294275985119512,6,[  9.28675685 -16.04939335],[  9.38711653 -13.22267414],16.215951037085752
6680,0.31456880267993026,15,[12.79924743 -1.19003282],[ 1.25162845e+01 -1.75681784e-05],12.516284537717166
6681,0.7077790678438641,15,[19.38656023  3.31542794],[ 1.87743876e+01 -1.20006177e-05],18.774387604154853
6682,0.9411999258731861,11,[-14.77904391  16.60753038],[-12.51602898  17.6300766 ],21.621068020031338
6683,0.21610987725650022,14,[-10.87200326   2.57482236],[-9.38720858  4.40758279],10.370461465839183
6684,0.07864224984263302,8,[6.98679091 0.37311875],[ 6.25815009e+00 -1.57748458e-05],6.258150091721373
6685,0.47122736809182963,8,[10.94789487 -7.83632311],[12.51622224 -8.81514225],15.308904343797078
6686,2.113864638886298e-13,9,[-2.41247344  1.16444114],[6.00008145e-07 3.49764058e-07],6.94510382304797e-07
6687,0.2353019887975777,7,[-6.65710777 -8.93998806],[-6.25811822 -8.81519322],10.810720380005828
6688,1.3344022932355233,10,[19.24854377 17.25662336],[18.77400944 17.62983635],25.754117340936844
6689,0.07864224982601764,10,[-6.09084118 -2.80119297],[-6.25815009e+00  1.35237281e-05],6.25815009171773
6690,1.3344022932191986,12,[17.85453727 19.96103559],[18.77400946 17.6298385 ],25.754118827687478
6691,0.235301988829846,823,[5.21543061 8.28954291],[6.25812706 8.81519248],10.810724895681439
6692,0.2161098772833555,11,[ 7.57343368 -2.82256508],[ 9.38720858 -4.40757866],10.37045970400895
6693,0.7052780938787241,1282,[-8.69146184 18.32700851],[-6.25801504 17.63021037],18.70794135583058
