,f_opt,iterations,x_0,x_opt,dist_to_origin
7514,0.530677993559,13,[-18.25429579  -3.3258226 ],[-15.64532146  -4.40753731],16.2543061573
7515,0.47122736811,17,[ 14.85043611   9.11815291],[ 12.51622225   8.81514446],15.3089056215
7516,0.705278093879,2498,[  7.51289881 -15.58436939],[  6.25801504 -17.63021037],18.7079413553
7517,0.529427598425,8,[ -7.37790486  11.79797881],[ -9.3871128   13.22269625],16.2159669063
7518,1.33440229321,18,[-16.83005709 -18.52703501],[-18.77400975 -17.62986528],25.7541373705
7519,0.941199925961,7,[ 14.97182744  18.17751605],[ 12.51603603  17.63005687],21.6210560118
7520,0.843992571243,15,[-13.67198056 -12.98074377],[-15.64516474 -13.22254437],20.4843076342
7521,0.372144910734,10000,[ -5.9074199  -12.86438582],[ -3.12906702 -13.22275946],13.5879515775
7522,8.46434033974e-13,8,[-2.4307181   0.97555419],[ -4.48771615e-07  -1.71996706e-06],1.77754962402e-06
7523,0.47122736806,16,[ 13.06962595   9.87889826],[ 12.51622223   8.81513748],15.3089015808
7524,0.705278093879,3053,[  4.66360638 -16.68768008],[  6.25803504 -17.63021029],18.7079479785
7525,0.216109877261,13,[ 7.46455446  6.08597557],[ 9.38720858  4.40758202],10.3704611387
7526,0.529427598433,7,[-11.99211564 -14.16277777],[ -9.3871179  -13.22268736],16.2159626177
7527,0.843992571219,17,[-17.72583363 -14.2275013 ],[-15.64516492 -13.22257194],20.4843255706
7528,0.529427598425,7,[-10.51420039 -13.38991526],[ -9.38711209 -13.22269337],16.2159641526
7529,0.23530198883,875,[ 7.61366824  6.59139175],[ 6.25812707  8.81519248],10.8107248974
7530,1.3344022932,13,[ 18.42402251 -14.73492884],[ 18.77400948 -17.62984092],25.7541205083
7531,0.471227368062,16,[-11.95155896  -9.15919135],[-12.51622223  -8.81513782],15.3089017786
7532,0.529427598423,5966,[  8.18328061 -13.02816306],[  9.38711703 -13.22269164],16.2159655988
7533,0.529427598437,10,[-10.1753599 -16.5635626],[ -9.38711794 -13.22268606],16.2159615717
7534,0.471227368114,15,[-10.33730503   8.11765095],[-12.51622225   8.8151449 ],15.3089058779
7535,0.471227368073,10,[-13.97665261   6.8813047 ],[-12.51622223   8.8151396 ],15.3089028073
7536,0.372290437224,10000,[  4.08768784  14.99654145],[  3.11198944  13.22276697],13.5840363883
7537,0.0588256218758,9,[-3.46101503 -7.72330805],[-3.12907208 -4.40761577],5.40538332405
7538,1.33440229326,17,[-16.9353855   19.23633244],[-18.77400982  17.62987213],25.7541421154
7539,0.471227368108,17,[ 13.07196414  11.74941115],[ 12.51622225   8.81514423],15.3089054883
